phase,control,rounds,job_id,bit_index,trials,ones,one_probability,ideal_probability,exact_p,ci_lower,ci_upper,within_job_bh_q,global_bh_q
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,64,160000,80301,0.50188125,0.5,0.13296777399116483,0.4994281718622276,0.5043342599618249,0.6754592244334017,0.3821828234476594
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,65,160000,80123,0.50076875,0.5,0.540207129845933,0.498315677575184,0.503221794565542,0.9648169322109982,0.8249733062670044
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,66,160000,79941,0.49963125,0.5,0.7699044663797856,0.49717819595709123,0.5020843174063006,0.9648169322109982,0.9343973296138991
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,67,160000,80147,0.50091875,0.5,0.46386355059829093,0.4984656760974781,0.503371790607292,0.9648169322109982,0.7752088061353224
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,68,160000,80037,0.50023125,0.5,0.8551904264625161,0.49777818468094304,0.502684306938625,0.9648169322109982,0.9602138121684392
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,69,160000,80270,0.5016875,0.5,0.17781906916863113,0.49923442198496076,0.5041405168605347,0.7065257861245545,0.4645859674145559
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,70,160000,79707,0.49816875,0.5,0.1436040067958544,0.49571573822264464,0.5006218281413177,0.6754592244334017,0.4031726456560635
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,71,160000,80140,0.500875,0.5,0.48549005609583923,0.498421926505699,0.5033280417845581,0.9648169322109982,0.7902847882187464
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,72,160000,80069,0.50043125,0.5,0.7319747624724315,0.4979781817062004,0.5028843026654263,0.9648169322109982,0.9205119004074462
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,73,160000,80099,0.50061875,0.5,0.6223660592503274,0.4981656792733832,0.5030717983032987,0.9648169322109982,0.8697609562446574
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,74,160000,79886,0.4992875,0.5,0.5703746626988679,0.4968344540069602,0.5017405718138302,0.9648169322109982,0.84280469639775
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,75,160000,79906,0.4994125,0.5,0.6401423281915094,0.49695945094575505,0.5018655703450722,0.9648169322109982,0.8792440455174448
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,76,160000,79935,0.49959375,0.5,0.747074051751435,0.4971406967789871,0.5020468179433936,0.9648169322109982,0.9268279973267137
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,77,160000,79946,0.4996625,0.5,0.7890843137530401,0.4972094452827049,0.5021155669481959,0.9648169322109982,0.9413852473201317
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,78,160000,79980,0.499875,0.5,0.9223293741739618,0.49742194095067416,0.5023280635792889,0.9648169322109982,0.9786528866615123
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,79,160000,79963,0.49976875,0.5,0.8551904264625161,0.497315693061375,0.502221815319057,0.9648169322109982,0.9602138121684392
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,80,160000,79705,0.49815625,0.5,0.140885665240653,0.49570323867423044,0.5006093281427283,0.6754592244334017,0.3975025382249136
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,81,160000,79676,0.497975,0.5,0.10577010199303019,0.4955219953942963,0.5004280779911093,0.6754592244334017,0.3249257533225888
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,82,160000,79948,0.499675,0.5,0.7967929119594648,0.49722194501562994,0.5021280667622745,0.9648169322109982,0.9442014448154127
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,83,160000,80127,0.50079375,0.5,0.5270603375639099,0.49834067731358767,0.5032467939211456,0.9648169322109982,0.8176595076236397
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,84,160000,80018,0.5001125,0.5,0.9302741213785515,0.4976594366326629,0.5025655592903702,0.9648169322109982,0.9817252150034043
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,85,160000,79977,0.49985625,0.5,0.9104270156120863,0.49740319131511207,0.5023093138943455,0.9648169322109982,0.9754575167272354
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,86,160000,80469,0.50293125,0.5,0.019154752949368033,0.5004781775961503,0.5053842161762083,0.6670112872037706,0.07536296242374309
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,87,160000,79705,0.49815625,0.5,0.140885665240653,0.49570323867423044,0.5006093281427283,0.6754592244334017,0.3975025382249136
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,88,160000,80124,0.500775,0.5,0.5369051124799155,0.49832192750921067,0.503228044405017,0.9648169322109982,0.8234510761549177
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,89,160000,79909,0.49943125,0.5,0.6509089562312896,0.4969782004997809,0.5018843201115519,0.9648169322109982,0.8836805345335522
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,90,160000,79527,0.49704375,0.5,0.01815186536668024,0.4945907849979947,0.4994968221356393,0.6670112872037706,0.07167420360725155
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,91,160000,79732,0.498325,0.5,0.18105930300974196,0.49587198270701976,0.5007780779944884,0.7065257861245545,0.46922066715532923
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,92,160000,80101,0.50063125,0.5,0.6153159899764399,0.4981781791234451,0.5030842980002406,0.9648169322109982,0.8662133265546803
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,93,160000,79959,0.49974375,0.5,0.839525937473832,0.4972906935740881,0.5021968157123365,0.9648169322109982,0.955902031104378
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,94,160000,80363,0.50226875,0.5,0.06990864091573022,0.49981567272039673,0.5047217450607688,0.6754592244334017,0.23486367551741388
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,95,160000,80477,0.50298125,0.5,0.017195260974176167,0.5005281781386962,0.5054342138216771,0.6670112872037706,0.06810706770586537
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,96,160000,80081,0.50050625,0.5,0.6873162176250516,0.49805318069173116,0.5029593009619177,0.9648169322109982,0.9005525123876816
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,97,160000,79980,0.499875,0.5,0.9223293741739618,0.49742194095067416,0.5023280635792889,0.9648169322109982,0.9786528866615123
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,98,160000,80036,0.500225,0.5,0.8591157355557033,0.4977719347802199,0.5026780570658462,0.9648169322109982,0.9614584843814648
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,99,160000,80081,0.50050625,0.5,0.6873162176250516,0.49805318069173116,0.5029593009619177,0.9648169322109982,0.9005525123876816
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,100,160000,80174,0.5010875,0.5,0.3856681730135417,0.49863442469861763,0.5035405358907018,0.9648169322109982,0.7126023261744256
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,101,160000,79985,0.49990625,0.5,0.9422040353623029,0.49745319035093394,0.5023593130465385,0.9648169322109982,0.9844401049700682
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,102,160000,80373,0.50233125,0.5,0.06253230817535349,0.49987817299662285,0.504784242519561,0.6670112872037706,0.2137761525870086
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,103,160000,79959,0.49974375,0.5,0.839525937473832,0.4972906935740881,0.5021968157123365,0.9648169322109982,0.955902031104378
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,104,160000,80420,0.502625,0.5,0.03594900876067291,0.5001719248076629,0.5050779800631066,0.6670112872037706,0.1329905526406397
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,105,160000,79961,0.49975625,0.5,0.847350643528831,0.49730319331696604,0.5022093155164624,0.9648169322109982,0.9575006168324024
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,106,160000,80016,0.5001,0.5,0.9382258231923296,0.49764693684614575,0.5025530595298835,0.9648169322109982,0.983427640523692
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,107,160000,80024,0.50015,0.5,0.906463891868174,0.4976969360014011,0.502603058562643,0.9648169322109982,0.9746104843269741
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,108,160000,80148,0.500925,0.5,0.4608184497086765,0.49847192604069207,0.5033780404375798,0.9648169322109982,0.772220312843691
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,109,160000,79696,0.4981,0.5,0.1291402337171852,0.4956469907253153,0.5005530781301268,0.6754592244334017,0.3747579803317522
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,110,160000,80295,0.50184375,0.5,0.140885665240653,0.49939067185727176,0.5042967613257696,0.6754592244334017,0.3975025382249136
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,111,160000,80009,0.50005625,0.5,0.966100129365658,0.49760318760539446,0.5025093103561221,0.9814350520540018,0.9914015223848548
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,112,160000,80354,0.5022125,0.5,0.07714420183353175,0.49975942250452365,0.5046654973151256,0.6754592244334017,0.25357049864392206
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,113,160000,80006,0.5000375,0.5,0.9780609512636504,0.49758443793652873,0.5024905607044823,0.9857622185964351,0.993914403665873
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,114,160000,80154,0.5009625,0.5,0.4427843908249677,0.4985094257080145,0.5034155394112684,0.9648169322109982,0.759228426330822
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,115,160000,79881,0.49925625,0.5,0.5535159548077808,0.49680320479618667,0.5017093221570947,0.9648169322109982,0.8333665032197132
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,116,160000,80252,0.501575,0.5,0.2085725012573532,0.4991219222250428,0.5040280206974197,0.7521468979160466,0.5110342350156237
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,117,160000,80150,0.5009375,0.5,0.4547619064667833,0.49848442592826825,0.5033905400970073,0.9648169322109982,0.7672608615256802
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,118,160000,80141,0.50088125,0.5,0.4823675172502356,0.49842817644623333,0.5033342916175256,0.9648169322109982,0.7888804370702319
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,119,160000,80219,0.50136875,0.5,0.2746133420909762,0.4989156729873236,0.5038217774095785,0.8369168520867847,0.5985612224375471
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,120,160000,79899,0.49936875,0.5,0.6153159899764399,0.49691570199975943,0.501821820876555,0.9648169322109982,0.8662133265546803
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,121,160000,79764,0.498525,0.5,0.23899590297559822,0.4960719759961388,0.500978077457428,0.7647868895219143,0.5543607776661414
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,122,160000,79797,0.49873125,0.5,0.3112990403558374,0.4962782194861006,0.5011843264930266,0.8854728259010486,0.641302744080695
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,123,160000,79780,0.498625,0.5,0.27242282967698056,0.4961719727876953,0.5010780770419007,0.8369168520867847,0.5966654304632
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,124,160000,79819,0.49886875,0.5,0.3667913677337443,0.4964157153776712,0.5013218256184964,0.9648169322109982,0.6949445427889864
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,125,160000,80072,0.50045,0.5,0.7207176477503326,0.4979969314474153,0.502903052244717,0.9648169322109982,0.9140635017294286
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,126,160000,79794,0.4987125,0.5,0.3041850713979565,0.49625947006069615,0.5011655765979256,0.8849020258849642,0.6349072831461627
calibration,spn_null,16,bytepos_ab15_db15_a07_d10_off+00,127,160000,79759,0.49849375,0.5,0.22916975795879546,0.49604072701887464,0.5009468275671829,0.7521468979160466,0.5412959376052743
calibration,spn_null,16,value_b00_a07_d10,0,160000,79769,0.49855625,0.5,0.2491155888303184,0.4961032249829731,0.5010093273381028,0.9313678378932856,0.5671284192135305
calibration,spn_null,16,value_b00_a07_d10,1,160000,80009,0.50005625,0.5,0.966100129365658,0.49760318760539446,0.5025093103561221,0.9938018168099066,0.9914015223848548
calibration,spn_null,16,value_b00_a07_d10,2,160000,79845,0.49903125,0.5,0.43981844295704225,0.4965782107611233,0.5014843243460919,0.9313678378932856,0.7574404399394741
calibration,spn_null,16,value_b00_a07_d10,3,160000,79913,0.49945625,0.5,0.6653781852793414,0.49700319991050773,0.5019093197948323,0.9313678378932856,0.8905724055324752
calibration,spn_null,16,value_b00_a07_d10,4,160000,79773,0.49858125,0.5,0.25742421435556584,0.49612822417933106,0.5010343272357521,0.9313678378932856,0.5774844358845468
calibration,spn_null,16,value_b00_a07_d10,5,160000,80357,0.50223125,0.5,0.07466740188614483,0.49977817257303603,0.5046842465671186,0.9313678378932856,0.24754830411637915
calibration,spn_null,16,value_b00_a07_d10,6,160000,80232,0.50145,0.5,0.24706805565547738,0.4989969226372666,0.5039030248151593,0.9313678378932856,0.5645589608551224
calibration,spn_null,16,value_b00_a07_d10,7,160000,80033,0.50020625,0.5,0.8709121931602688,0.4977531850803474,0.5026593074452131,0.9938018168099066,0.9650971276922105
calibration,spn_null,16,value_b00_a07_d10,8,160000,80377,0.50235625,0.5,0.05976782155655593,0.49990317311783194,0.5048092414923592,0.9313678378932856,0.2060219342703544
calibration,spn_null,16,value_b00_a07_d10,9,160000,79987,0.49991875,0.5,0.9501646877626015,0.4974656901137174,0.5023718128307587,0.9938018168099066,0.9873176568822595
calibration,spn_null,16,value_b00_a07_d10,10,160000,79982,0.4998875,0.5,0.9302741213785515,0.4974344407096298,0.5023405633673371,0.9938018168099066,0.9817252150034043
calibration,spn_null,16,value_b00_a07_d10,11,160000,80052,0.500325,0.5,0.7967929119594648,0.4978719332377255,0.5027780549843701,0.9577925494010489,0.9442014448154127
calibration,spn_null,16,value_b00_a07_d10,12,160000,79954,0.4997125,0.5,0.8200350565935901,0.49725944422359236,0.502165566195323,0.9629769471924727,0.9504783028431592
calibration,spn_null,16,value_b00_a07_d10,13,160000,80100,0.500625,0.5,0.6188366403789477,0.49817192919822273,0.503078048151961,0.9313678378932856,0.8687014070755471
calibration,spn_null,16,value_b00_a07_d10,14,160000,80147,0.50091875,0.5,0.46386355059829093,0.4984656760974781,0.503371790607292,0.9313678378932856,0.7752088061353224
calibration,spn_null,16,value_b00_a07_d10,15,160000,80051,0.50031875,0.5,0.8006547092649393,0.49786568333126047,0.5027718051173333,0.9577925494010489,0.9450592741342863
calibration,spn_null,16,value_b00_a07_d10,16,160000,79924,0.499525,0.5,0.7058021896535055,0.4970719483215881,0.5019780688922723,0.9313678378932856,0.9081187496295732
calibration,spn_null,16,value_b00_a07_d10,17,160000,80214,0.5013375,0.5,0.28574607862789014,0.4988844231391869,0.5037905283902058,0.9313678378932856,0.611800915489879
calibration,spn_null,16,value_b00_a07_d10,18,160000,80216,0.50135,0.5,0.2812569104308585,0.4988969230772933,0.5038030279991034,0.9313678378932856,0.6067564809294924
calibration,spn_null,16,value_b00_a07_d10,19,160000,80026,0.5001625,0.5,0.8985447248839227,0.49770943579404275,0.5026155583170049,0.9938018168099066,0.9725633834273167
calibration,spn_null,16,value_b00_a07_d10,20,160000,79867,0.49916875,0.5,0.5076509588679278,0.4967157070569328,0.5016218230673228,0.9313678378932856,0.8037021983314131
calibration,spn_null,16,value_b00_a07_d10,21,160000,80066,0.5004125,0.5,0.7432898581178028,0.49795943196843084,0.5028655530826904,0.9515904662593783,0.9253470757569663
calibration,spn_null,16,value_b00_a07_d10,22,160000,80123,0.50076875,0.5,0.540207129845933,0.498315677575184,0.503221794565542,0.9313678378932856,0.8249733062670044
calibration,spn_null,16,value_b00_a07_d10,23,160000,80252,0.501575,0.5,0.2085725012573532,0.4991219222250428,0.5040280206974197,0.9313678378932856,0.5110342350156237
calibration,spn_null,16,value_b00_a07_d10,24,160000,79748,0.498425,0.5,0.2085725012573532,0.49597197930258013,0.5008780777749572,0.9313678378932856,0.5110342350156237
calibration,spn_null,16,value_b00_a07_d10,25,160000,79751,0.49844375,0.5,0.21405201072919844,0.4959907286751578,0.5008968277228851,0.9313678378932856,0.5189139654041174
calibration,spn_null,16,value_b00_a07_d10,26,160000,80347,0.50216875,0.5,0.08318425579865732,0.4997156723580597,0.5046217490470766,0.9313678378932856,0.2696159884083934
calibration,spn_null,16,value_b00_a07_d10,27,160000,80145,0.50090625,0.5,0.4699872359062743,0.4984531762121986,0.5033592909455677,0.9313678378932856,0.7811084119801313
calibration,spn_null,16,value_b00_a07_d10,28,160000,79922,0.4995125,0.5,0.6983862118802553,0.4970594486070374,0.5019655690598194,0.9313678378932856,0.905479211148875
calibration,spn_null,16,value_b00_a07_d10,29,160000,79939,0.49961875,0.5,0.7622710425523216,0.4971656962295253,0.5020718175868627,0.9565754259480114,0.9319814704770883
calibration,spn_null,16,value_b00_a07_d10,30,160000,80048,0.5003,0.5,0.8122690097420794,0.49784693361416194,0.5027530555139262,0.9626891967313533,0.9495739393894771
calibration,spn_null,16,value_b00_a07_d10,31,160000,80315,0.50196875,0.5,0.11583435964770433,0.4995156719273838,0.5044217567256941,0.9313678378932856,0.34568015624416915
calibration,spn_null,16,value_b00_a07_d10,32,160000,79981,0.49988125,0.5,0.926300829170605,0.49742819082996065,0.5023343134735044,0.9938018168099066,0.9799559705255522
calibration,spn_null,16,value_b00_a07_d10,33,160000,79834,0.4989625,0.5,0.407953799063293,0.49650946268269697,0.5014155749159981,0.9313678378932856,0.7324570839990859
calibration,spn_null,16,value_b00_a07_d10,34,160000,80109,0.50068125,0.5,0.5874742447815295,0.49822817853900414,0.503134296772696,0.9313678378932856,0.8515244314281678
